mode,end,final,return_pct,trades,wins,win_pct,profit_factor,max_dd_close_pct,score,target_final,final_ratio_to_claim
next_open,2025-01-19 00:00:00+00:00,35217418233.56475,352174082.3356475,27,24,88.88888888888889,8.436345158277897,-70.26637554585152,0.5216547671228707,32635786575.000004,1.0791043185869573
next_open,2025-01-28 00:00:00+00:00,35236551139.54622,352365411.39546216,27,24,88.88888888888889,8.440385174278376,-70.26637554585152,0.5226019008309332,32635786575.000004,1.079690573982932
month_open,2025-01-15 00:00:00+00:00,36679711704.10026,366797017.0410026,27,24,88.88888888888889,8.08991941238907,-70.26637554585153,0.527695183740191,32635786575.000004,1.1239107603491323
same_close,2025-01-27 00:00:00+00:00,35349274364.325874,353492643.64325875,27,24,88.88888888888889,8.495434994543439,-70.26637554585153,0.5313008193114306,32635786575.000004,1.0831445500199612
same_close,2025-01-20 00:00:00+00:00,35366933419.988335,353669234.19988334,27,24,88.88888888888889,8.499179409205617,-70.26637554585153,0.5321746952519456,32635786575.000004,1.0836856448583492
same_close,2025-01-06 00:00:00+00:00,35415063003.068375,354150530.03068376,27,24,88.88888888888889,8.509384774657436,-70.26637554585153,0.5345551705648922,32635786575.000004,1.085160393535524
next_open,2025-01-27 00:00:00+00:00,35514152211.78645,355141422.11786455,27,24,88.88888888888889,8.499002133703543,-70.26637554585152,0.5363109391647907,32635786575.000004,1.0881966068190727
same_close,2025-01-31 00:00:00+00:00,35460768794.19475,354607587.94194746,27,24,88.88888888888889,8.519076200841898,-70.26637554585153,0.5368140559998413,32635786575.000004,1.0865608742937045
next_open,2025-01-20 00:00:00+00:00,35531893633.69655,355318836.3369655,27,24,88.88888888888889,8.502748330358536,-70.26637554585152,0.5371849933045874,32635786575.000004,1.0887402254589766
next_open,2025-01-06 00:00:00+00:00,35580247705.17699,355802377.05176985,27,24,88.88888888888889,8.512958552614297,-70.26637554585152,0.539565954297928,32635786575.000004,1.0902218527324397
same_close,2025-01-26 00:00:00+00:00,35516516009.12918,355165060.0912918,27,24,88.88888888888889,8.530896803991128,-70.26637554585153,0.5395669632850932,32635786575.000004,1.088269036430576
month_open,2025-01-19 00:00:00+00:00,36944284998.68671,369442749.9868671,27,24,88.88888888888889,8.141059504869116,-70.26637554585153,0.5399963723135282,32635786575.000004,1.1320176063103422
month_open,2025-01-28 00:00:00+00:00,36964356076.207054,369643460.76207054,27,24,88.88888888888889,8.14493909809174,-70.26637554585153,0.5409274637438051,32635786575.000004,1.1326326084177443
next_open,2025-01-31 00:00:00+00:00,35626166679.53252,356261566.79532516,27,24,88.88888888888889,8.522654591015453,-70.26637554585152,0.5418253009545465,32635786575.000004,1.0916288656827788
next_open,2025-01-26 00:00:00+00:00,35682173913.40555,356821639.1340555,27,24,88.88888888888889,8.534480819671408,-70.26637554585152,0.544578770790471,32635786575.000004,1.093344995114632
month_open,2025-01-27 00:00:00+00:00,37255569164.59324,372555591.6459324,27,24,88.88888888888889,8.201228468849086,-70.26637554585153,0.5544037432108807,32635786575.000004,1.1415557299033243
month_open,2025-01-20 00:00:00+00:00,37274180527.384834,372741705.27384835,27,24,88.88888888888889,8.204825909837338,-70.26637554585153,0.5552629217840029,32635786575.000004,1.1421260045847335
month_open,2025-01-06 00:00:00+00:00,37324905614.20899,373248956.14208996,27,24,88.88888888888889,8.214630699981788,-70.26637554585153,0.5576033395662126,32635786575.000004,1.143680282637986
same_close,2025-01-22 00:00:00+00:00,35883201106.12028,358831911.06120276,27,24,88.88888888888889,8.60864847315283,-70.26637554585153,0.5576135524320068,32635786575.000004,1.0995047116041594
same_close,2025-01-29 00:00:00+00:00,35923020545.35916,359230105.4535916,27,24,88.88888888888889,8.617091761116566,-70.26637554585153,0.5595669618179105,32635786575.000004,1.1007248274162105
month_open,2025-01-31 00:00:00+00:00,37373076200.257835,373730662.0025783,27,24,88.88888888888889,8.223941723716086,-70.26637554585153,0.5598241847561451,32635786575.000004,1.145156287695751
month_open,2025-01-26 00:00:00+00:00,37431829718.09014,374318197.1809014,27,24,88.88888888888889,8.235298351149586,-70.26637554585153,0.5625306944698243,32635786575.000004,1.1469565665919648
next_open,2025-01-22 00:00:00+00:00,36050569321.3033,360505593.21303296,27,24,88.88888888888889,8.61226949138977,-70.26637554585152,0.5626290601930507,32635786575.000004,1.1046330762843977
same_close,2025-01-23 00:00:00+00:00,35987424160.128136,359874141.60128134,27,24,88.88888888888889,8.630747861649215,-70.26637554585153,0.5627237896074154,32635786575.000004,1.1026982321209193
next_open,2025-01-29 00:00:00+00:00,36090574488.35546,360905644.88355464,27,24,88.88888888888889,8.620716797572594,-70.26637554585152,0.564582871400863,32635786575.000004,1.1058588830214353
